All,Up,Get8,Tue Oct 04 17:18:32 2016
All,Up,Get8,Wed Oct 05 01:24:41 2016
All,Up,Get8,Wed Oct 05 07:45:15 2016
All,Up,Get8,Thu Oct 06 07:44:53 2016
All,Up,Get8,Fri Oct 07 17:25:56 2016
All,Up,Get8,Sat Oct 08 07:39:07 2016
All,Up,Get8,Mon Oct 10 14:41:13 2016
All,Up,Get8,Tue Oct 11 10:57:34 2016
All,Up,Get8,Fri Oct 14 15:34:58 2016
All,Up,Get8,Sat Oct 15 19:44:30 2016
All,Up,Get8,Sun Oct 16 10:38:55 2016
All,Up,Get8,Tue Oct 18 17:20:45 2016
All,Up,Get8,Wed Oct 19 01:19:28 2016
All,Up,Get8,Thu Oct 20 00:10:11 2016
All,Up,Get8,Thu Oct 20 07:40:26 2016
All,Up,Get8,Fri Oct 21 00:30:21 2016
All,Up,Get8,Tue Oct 25 01:02:25 2016
All,Up,Get8,Fri Oct 28 00:25:51 2016
All,Up,Get8,Sat Oct 29 00:32:42 2016
All,Up,Get8,Sat Oct 29 07:51:23 2016
All,Up,Get8,Sat Oct 29 23:26:03 2016
All,Up,Get8,Tue Nov 01 14:57:22 2016
All,Up,Get8,Wed Nov 02 00:44:20 2016
All,Up,Get8,Thu Nov 03 00:15:17 2016
All,Up,Get8,Sat Nov 05 00:45:25 2016
All,Up,Get8,Sun Nov 06 02:18:08 2016
All,Up,Get8,Sun Nov 06 14:45:57 2016
All,Up,Get8,Tue Nov 08 17:39:56 2016
All,Up,Get8,Thu Nov 10 03:14:35 2016
All,Up,Get8,Fri Nov 11 07:51:47 2016
All,Up,Get8,Wed Nov 16 18:58:35 2016
All,Up,Get8,Thu Nov 17 19:50:33 2016
All,Up,Get8,Fri Nov 18 18:13:11 2016
All,Up,Get8,Mon Nov 21 01:40:35 2016
All,Up,Get8,Tue Nov 22 07:39:36 2016
All,Up,Get8,Wed Nov 23 01:49:45 2016
All,Up,Get8,Thu Nov 24 01:36:23 2016
All,Up,Get8,Thu Nov 24 02:05:54 2016
All,Up,Get8,Thu Nov 24 02:06:38 2016
All,Up,Get8,Fri Nov 25 03:24:13 2016
All,Up,Get8,Sat Nov 26 05:15:02 2016
All,Up,Get8,Sun Nov 27 01:34:42 2016
All,Up,Get8,Mon Nov 28 01:42:29 2016
All,Up,Get8,Mon Nov 28 23:12:47 2016
All,Up,Get8,Tue Nov 29 13:11:40 2016
All,Up,Get8,Wed Nov 30 07:46:44 2016
All,Up,Get8,Thu Dec 01 07:49:25 2016
All,Up,Get8,Fri Dec 02 17:41:18 2016
All,Up,Get8,Sat Dec 03 03:46:27 2016
config,Up,Get8,Sat Dec 03 14:01:59 2016
config,Down,artb,Sat Dec 03 14:02:53 2016
config,Up,artb,Sat Dec 03 23:51:52 2016
PDLO,Down,artb,Sun Dec 04 00:02:33 2016
config,Up,artb,Mon Dec 05 16:40:00 2016
All,Up,Get8,Mon Dec 05 17:00:59 2016
All,Up,Get8,Mon Dec 05 17:01:49 2016
All,Up,Get8,Mon Dec 05 17:02:42 2016
All,Up,Get8,Mon Dec 05 17:03:26 2016
All,Up,Get8,Mon Dec 05 17:03:56 2016
All,Up,artb,Mon Dec 05 17:12:56 2016
All,Up,artb,Mon Dec 05 17:13:50 2016
All,Up,artb,Mon Dec 05 17:13:57 2016
All,Up,artb,Mon Dec 05 17:14:23 2016
All,Down,artb,Mon Dec 05 17:16:39 2016
All,Up,artb,Mon Dec 05 19:21:56 2016
All,Down,Get8,Mon Dec 05 19:24:26 2016
All,Up,Get8,Mon Dec 05 19:47:56 2016
All,Up,Get8,Tue Dec 06 11:05:47 2016
All,Down,artb,Tue Dec 06 16:17:47 2016
All,Down,artb,Tue Dec 06 16:19:19 2016
All,Down,artb,Tue Dec 06 16:19:33 2016
All,Down,artb,Tue Dec 06 16:19:55 2016
All,Down,artb,Tue Dec 06 16:23:05 2016
All,Down,artb,Tue Dec 06 16:57:23 2016
All,Down,artb,Tue Dec 06 17:03:46 2016
All,Down,artb,Tue Dec 06 17:04:23 2016
All,Down,artb,Tue Dec 06 17:10:28 2016
All,Down,artb,Thu Dec 08 02:26:21 2016
All,Down,Get8,Thu Dec 08 02:51:11 2016
All,Down,Get8,Thu Dec 08 02:52:27 2016
All,Up,Get8,Thu Dec 08 02:54:08 2016
config,Up,Get8,Thu Dec 08 02:55:17 2016
All,Up,Get8,Thu Dec 08 02:55:27 2016
All,Up,Get8,Thu Dec 08 02:57:51 2016
All,Up,Get8,Thu Dec 08 07:46:11 2016
config,Up,Pi,Thu Dec 8 20:36:42 JST 2016
config,Up,Pi,Thu Dec 8 20:40:15 JST 2016
config,Up,Pi,Thu Dec 8 20:43:39 JST 2016
config,Up,Pi,Thu Dec 8 20:47:20 JST 2016
All,Down,artb,Fri Dec 09 17:34:41 2016
All,Down,Get8,Fri Dec 09 17:35:10 2016
All,Down,Get8,Fri Dec 09 17:51:24 2016
All,Down,Get8,Fri Dec 09 17:53:19 2016
All,Up,Get8,Fri Dec 09 18:44:36 2016
All,Down,artb,Fri Dec 09 18:55:28 2016
All,Up,Get8,Fri Dec 09 19:50:20 2016
